scheme,season,week,arm,rank_within_arm,player,position,team,pts_prior_week,fwd3,fwd3_span,week_ceiling,pool_mean_pos,pool_n_pos,vs_pos,edge,train_seasons
loso,2022,2,repo,1,Derek Carr,QB,LV,18.9800,16.4267,3,19.9600,8.6926,18,7.7341,5.3675,"2023,2024,2025"
loso,2022,2,repo,2,Tua Tagovailoa,QB,MIA,38.8600,4.6133,3,19.9600,8.6926,18,-4.0793,5.3675,"2023,2024,2025"
loso,2022,2,repo,3,Amari Cooper,WR,CLE,20.6000,12.7000,3,19.9600,3.6328,80,9.0672,2.1192,"2023,2024,2025"
loso,2022,2,naive,1,Tua Tagovailoa,QB,MIA,38.8600,4.6133,3,19.9600,8.6926,18,-4.0793,,"2023,2024,2025"
loso,2022,2,naive,2,Joe Flacco,QB,NYJ,26.8800,1.1333,3,19.9600,8.6926,18,-7.5593,,"2023,2024,2025"
loso,2022,2,naive,3,Mike Williams,WR,LAC,21.3000,13.9667,3,19.9600,3.6328,80,10.3339,,"2023,2024,2025"
loso,2022,3,repo,1,David Njoku,TE,CLE,23.9000,11.1000,3,22.8000,3.1384,53,7.9616,2.5449,"2023,2024,2025"
loso,2022,3,repo,2,Rashaad Penny,RB,SEA,7.4000,11.2000,3,22.8000,3.8163,41,7.3837,2.5193,"2023,2024,2025"
loso,2022,3,repo,3,Cam Akers,RB,LA,10.1000,1.5333,3,22.8000,3.8163,41,-2.2829,1.6526,"2023,2024,2025"
loso,2022,3,naive,1,Mack Hollins,WR,LV,25.9600,2.4000,2,22.8000,2.9456,73,-0.5456,,"2023,2024,2025"
loso,2022,3,naive,2,David Njoku,TE,CLE,23.9000,11.1000,3,22.8000,3.1384,53,7.9616,,"2023,2024,2025"
loso,2022,3,naive,3,Devin Singletary,RB,BUF,19.6000,9.1333,3,22.8000,3.8163,41,5.3171,,"2023,2024,2025"
loso,2022,4,repo,1,Justin Fields,QB,CHI,10.1600,19.5933,3,20.5000,9.8659,18,9.7274,5.3958,"2023,2024,2025"
loso,2022,4,repo,2,Raheem Mostert,RB,MIA,9.1000,14.3000,3,20.5000,2.9848,44,11.3152,3.8718,"2023,2024,2025"
loso,2022,4,repo,3,J.K. Dobbins,RB,BAL,20.3000,1.9667,3,20.5000,2.9848,44,-1.0182,1.7304,"2023,2024,2025"
loso,2022,4,naive,1,Russell Wilson,QB,DEN,26.9800,7.6600,3,20.5000,9.8659,18,-2.2059,,"2023,2024,2025"
loso,2022,4,naive,2,Mo Alie-Cox,TE,IND,26.5000,0.5667,3,20.5000,3.6855,53,-3.1188,,"2023,2024,2025"
loso,2022,4,naive,3,Tom Brady,QB,TB,25.4000,15.0533,3,20.5000,9.8659,18,5.1874,,"2023,2024,2025"
loso,2022,5,repo,1,Davis Mills,QB,HOU,5.8000,13.4800,2,22.6000,9.9181,18,3.5619,5.1044,"2023,2024,2025"
loso,2022,5,repo,2,Justin Fields,QB,CHI,17.0200,22.6000,3,22.6000,9.9181,18,12.6819,5.0248,"2023,2024,2025"
loso,2022,5,repo,3,Deon Jackson,RB,IND,11.1000,7.6667,3,22.6000,3.0681,47,4.5986,2.3992,"2023,2024,2025"
loso,2022,5,naive,1,Dyami Brown,WR,WAS,23.5000,0.0000,3,22.6000,2.8561,79,-2.8561,,"2023,2024,2025"
loso,2022,5,naive,2,Alvin Kamara,RB,NO,20.4000,22.5667,3,22.6000,3.0681,47,19.4986,,"2023,2024,2025"
loso,2022,5,naive,3,Tevin Coleman,RB,SF,20.2000,0.1000,3,22.6000,3.0681,47,-2.9681,,"2023,2024,2025"
loso,2022,6,repo,1,Matthew Stafford,QB,LA,11.8200,13.9400,2,30.7067,6.9788,14,6.9612,5.7656,"2023,2024,2025"
loso,2022,6,repo,2,Latavius Murray,RB,DEN,6.9000,10.8500,2,30.7067,2.8058,26,8.0442,5.4667,"2023,2024,2025"
loso,2022,6,repo,3,Matt Ryan,QB,IND,27.1600,3.3067,3,30.7067,6.9788,14,-3.6721,3.5887,"2023,2024,2025"
loso,2022,6,naive,1,Matt Ryan,QB,IND,27.1600,3.3067,3,30.7067,6.9788,14,-3.6721,,"2023,2024,2025"
loso,2022,6,naive,2,Deon Jackson,RB,IND,23.1000,1.5000,3,30.7067,2.8058,26,-1.3058,,"2023,2024,2025"
loso,2022,6,naive,3,Tyquan Thornton,WR,NE,19.3000,1.7333,3,30.7067,2.4492,59,-0.7158,,"2023,2024,2025"
loso,2022,7,repo,1,Davis Mills,QB,HOU,18.0800,11.8667,3,22.3000,8.4510,13,3.4156,4.4473,"2023,2024,2025"
loso,2022,7,repo,2,Craig Reynolds,RB,DET,4.5000,0.2333,3,22.3000,2.3302,32,-2.0969,3.4155,"2023,2024,2025"
loso,2022,7,repo,3,Tyquan Thornton,WR,NE,2.4000,1.4000,2,22.3000,3.4867,54,-2.0867,1.9000,"2023,2024,2025"
loso,2022,7,naive,1,Andy Dalton,QB,NO,26.5400,11.7067,3,22.3000,8.4510,13,3.2556,,"2023,2024,2025"
loso,2022,7,naive,2,Marquise Goodwin,WR,SEA,20.7000,5.3667,3,22.3000,3.4867,54,1.8799,,"2023,2024,2025"
loso,2022,7,naive,3,Juwan Johnson,TE,NO,20.2000,10.3333,3,22.3000,3.7156,46,6.6178,,"2023,2024,2025"
loso,2022,8,repo,1,D'Onta Foreman,RB,CAR,31.8000,8.1667,3,23.7400,1.9563,40,6.2104,5.9758,"2023,2024,2025"
loso,2022,8,repo,2,Greg Dulcich,TE,DEN,12.7000,4.5500,2,23.7400,2.9477,51,1.6023,3.1019,"2023,2024,2025"
loso,2022,8,repo,3,Terrace Marshall Jr.,WR,CAR,10.7000,8.9000,3,23.7400,2.9357,64,5.9643,1.8667,"2023,2024,2025"
loso,2022,8,naive,1,D'Onta Foreman,RB,CAR,31.8000,8.1667,3,23.7400,1.9563,40,6.2104,,"2023,2024,2025"
loso,2022,8,naive,2,Tua Tagovailoa,QB,MIA,29.1800,23.7400,2,23.7400,9.0476,14,14.6924,,"2023,2024,2025"
loso,2022,8,naive,3,DeAndre Hopkins,WR,ARI,27.9000,13.3333,3,23.7400,2.9357,64,10.3977,,"2023,2024,2025"
loso,2022,9,repo,1,Davis Mills,QB,HOU,11.9600,8.1733,3,22.9333,4.7852,11,3.3882,5.5741,"2023,2024,2025"
loso,2022,9,repo,2,Cole Kmet,TE,CHI,22.0000,11.8667,3,22.9333,3.1740,41,8.6927,5.1367,"2023,2024,2025"
loso,2022,9,repo,3,Foster Moreau,TE,LV,6.4000,9.9667,3,22.9333,3.1740,41,6.7927,2.9596,"2023,2024,2025"
loso,2022,9,naive,1,Cole Kmet,TE,CHI,22.0000,11.8667,3,22.9333,3.1740,41,8.6927,,"2023,2024,2025"
loso,2022,9,naive,2,Cade Otton,TE,TB,17.8000,3.2500,2,22.9333,3.1740,41,0.0760,,"2023,2024,2025"
loso,2022,9,naive,3,Baker Mayfield,QB,CAR,14.2000,1.6800,3,22.9333,4.7852,11,-3.1052,,"2023,2024,2025"
loso,2022,10,repo,1,Andy Dalton,QB,NO,7.0600,15.2400,3,20.3333,6.8445,14,8.3955,3.8684,"2023,2024,2025"
loso,2022,10,repo,2,Matt Ryan,QB,IND,22.6800,9.3000,3,20.3333,6.8445,14,2.4555,3.6569,"2023,2024,2025"
loso,2022,10,repo,3,Dalton Schultz,TE,DAL,17.4000,9.8667,3,20.3333,2.4863,45,7.3804,3.0672,"2023,2024,2025"
loso,2022,10,naive,1,Christian Watson,WR,GB,30.7000,20.3333,3,20.3333,2.8844,60,17.4489,,"2023,2024,2025"
loso,2022,10,naive,2,Nick Westbrook-Ikhine,WR,TEN,26.4000,4.1667,3,20.3333,2.8844,60,1.2822,,"2023,2024,2025"
loso,2022,10,naive,3,Matt Ryan,QB,IND,22.6800,9.3000,3,20.3333,6.8445,14,2.4555,,"2023,2024,2025"
loso,2022,11,repo,1,Demarcus Robinson,WR,BAL,17.3000,5.8333,3,15.4667,3.1984,61,2.6350,1.8333,"2023,2024,2025"
loso,2022,11,repo,2,Foster Moreau,TE,LV,4.3000,5.5000,3,15.4667,2.6372,39,2.8628,1.4167,"2023,2024,2025"
loso,2022,11,repo,3,Greg Dulcich,TE,DEN,7.0000,8.2667,3,15.4667,2.6372,39,5.6295,0.9504,"2023,2024,2025"
loso,2022,11,naive,1,Andy Dalton,QB,NO,22.2000,11.7600,2,15.4667,7.0918,15,4.6682,,"2023,2024,2025"
loso,2022,11,naive,2,Dak Prescott,QB,DAL,20.6400,15.1000,3,15.4667,7.0918,15,8.0082,,"2023,2024,2025"
loso,2022,11,naive,3,Austin Hooper,TE,TEN,19.6000,7.6667,3,15.4667,2.6372,39,5.0295,,"2023,2024,2025"
loso,2022,12,repo,1,Matt Ryan,QB,IND,10.1600,10.2000,2,20.5933,8.7435,16,1.4565,2.6032,"2023,2024,2025"
loso,2022,12,repo,2,JaMycal Hasty,RB,JAX,18.0000,1.1000,3,20.5933,2.2614,41,-1.1614,2.3454,"2023,2024,2025"
loso,2022,12,repo,3,Austin Hooper,TE,TEN,6.0000,7.4333,3,20.5933,2.5784,47,4.8550,2.2107,"2023,2024,2025"
loso,2022,12,naive,1,Mike White,QB,NYJ,24.8000,9.3933,3,20.5933,8.7435,16,0.6498,,"2023,2024,2025"
loso,2022,12,naive,2,Mac Jones,QB,NE,23.2800,9.0933,3,20.5933,8.7435,16,0.3498,,"2023,2024,2025"
loso,2022,12,naive,3,Dalton Schultz,TE,DAL,19.1000,7.8333,3,20.5933,2.5784,47,5.2550,,"2023,2024,2025"
loso,2022,13,repo,1,Kenny Pickett,QB,PIT,13.2800,4.7533,3,20.6267,6.8125,19,-2.0591,4.7587,"2023,2024,2025"
loso,2022,13,repo,2,Cam Akers,RB,LA,18.5000,18.0000,3,20.6267,2.5258,33,15.4742,2.7167,"2023,2024,2025"
loso,2022,13,repo,3,DeeJay Dallas,RB,SEA,3.7000,2.4000,3,20.6267,2.5258,33,-0.1258,2.2500,"2023,2024,2025"
loso,2022,13,naive,1,Cam Akers,RB,LA,18.5000,18.0000,3,20.6267,2.5258,33,15.4742,,"2023,2024,2025"
loso,2022,13,naive,2,Keenan Allen,WR,LAC,17.8000,14.5667,3,20.6267,2.9956,68,11.5711,,"2023,2024,2025"
loso,2022,13,naive,3,Taylor Heinicke,QB,WAS,17.6000,11.7500,2,20.6267,6.8125,19,4.9375,,"2023,2024,2025"
loso,2022,14,repo,1,Travis Homer,RB,SEA,4.4000,1.0000,3,20.8667,1.5738,28,-0.5738,3.2890,"2023,2024,2025"
loso,2022,14,repo,2,Colt McCoy,QB,ARI,10.2400,0.4400,3,20.8667,7.1988,17,-6.7588,3.2315,"2023,2024,2025"
loso,2022,14,repo,3,Baker Mayfield,QB,LA,14.2000,9.3400,3,20.8667,7.1988,17,2.1412,2.6156,"2023,2024,2025"
loso,2022,14,naive,1,Brock Purdy,QB,SF,21.7000,16.5000,3,20.8667,7.1988,17,9.3012,,"2023,2024,2025"
loso,2022,14,naive,2,DJ Chark,WR,DET,18.4000,7.2333,3,20.8667,2.2956,53,4.9377,,"2023,2024,2025"
loso,2022,14,naive,3,Chuba Hubbard,RB,CAR,17.4000,9.5667,3,20.8667,1.5738,28,7.9929,,"2023,2024,2025"
loso,2022,15,repo,1,Andy Dalton,QB,NO,14.1400,6.2067,3,17.6133,7.5565,19,-1.3498,1.5620,"2023,2024,2025"
loso,2022,15,repo,2,Royce Freeman,RB,HOU,6.1000,3.3000,3,17.6133,1.8652,47,1.4348,1.5100,"2023,2024,2025"
loso,2022,15,repo,3,Van Jefferson,WR,LA,4.2000,6.7333,3,17.6133,2.6744,75,4.0589,0.9333,"2023,2024,2025"
loso,2022,15,naive,1,Russell Gage,WR,TB,21.9000,7.6000,3,17.6133,2.6744,75,4.9256,,"2023,2024,2025"
loso,2022,15,naive,2,Dak Prescott,QB,DAL,20.2400,17.0267,3,17.6133,7.5565,19,9.4702,,"2023,2024,2025"
loso,2022,15,naive,3,Zach Wilson,QB,NYJ,19.3800,0.5933,3,17.6133,7.5565,19,-6.9632,,"2023,2024,2025"
loso,2022,16,repo,1,Royce Freeman,RB,HOU,4.3000,2.8000,2,19.7300,2.5900,45,0.2100,2.9609,"2023,2024,2025"
loso,2022,16,repo,2,Baker Mayfield,QB,LA,17.4000,4.7800,2,19.7300,5.4125,20,-0.6325,1.0486,"2023,2024,2025"
loso,2022,16,repo,3,Sam Darnold,QB,CAR,21.9000,11.2800,2,19.7300,5.4125,20,5.8675,1.0398,"2023,2024,2025"
loso,2022,16,naive,1,Shane Zylstra,TE,DET,25.6000,0.8500,2,19.7300,3.1415,53,-2.2915,,"2023,2024,2025"
loso,2022,16,naive,2,Kendrick Bourne,WR,NE,21.9000,4.4000,2,19.7300,2.5444,72,1.8556,,"2023,2024,2025"
loso,2022,16,naive,3,Sam Darnold,QB,CAR,21.9000,11.2800,2,19.7300,5.4125,20,5.8675,,"2023,2024,2025"
loso,2022,17,repo,1,Sam Darnold,QB,CAR,21.6400,0.9200,1,25.0000,5.8110,20,-4.8910,3.6975,"2023,2024,2025"
loso,2022,17,repo,2,Zack Moss,RB,IND,7.4000,19.6000,1,25.0000,2.9429,35,16.6571,2.2667,"2023,2024,2025"
loso,2022,17,repo,3,Van Jefferson,WR,LA,9.2000,7.6000,1,25.0000,2.2441,68,5.3559,1.7000,"2023,2024,2025"
loso,2022,17,naive,1,Jarrett Stidham,QB,LV,26.0000,13.7600,1,25.0000,5.8110,20,7.9490,,"2023,2024,2025"
loso,2022,17,naive,2,Deshaun Watson,QB,CLE,21.8600,17.6000,1,25.0000,5.8110,20,11.7890,,"2023,2024,2025"
loso,2022,17,naive,3,Sam Darnold,QB,CAR,21.6400,0.9200,1,25.0000,5.8110,20,-4.8910,,"2023,2024,2025"
loso,2023,2,repo,1,Tee Higgins,WR,CIN,24.9000,2.0000,3,31.9333,3.2592,81,-1.2592,10.4306,"2022,2024,2025"
loso,2023,2,repo,2,Jerome Ford,RB,CLE,22.6000,12.5500,2,31.9333,4.3863,38,8.1637,3.7563,"2022,2024,2025"
loso,2023,2,repo,3,D'Andre Swift,RB,PHI,25.6000,14.6667,3,31.9333,4.3863,38,10.2804,2.6577,"2022,2024,2025"
loso,2023,2,naive,1,Daniel Jones,QB,NYG,30.7400,6.6200,3,31.9333,13.6242,15,-7.0042,,"2022,2024,2025"
loso,2023,2,naive,2,D'Andre Swift,RB,PHI,25.6000,14.6667,3,31.9333,4.3863,38,10.2804,,"2022,2024,2025"
loso,2023,2,naive,3,Jalen Hurts,QB,PHI,25.2200,23.7867,3,31.9333,13.6242,15,10.1624,,"2022,2024,2025"
loso,2023,3,repo,1,Lamar Jackson,QB,BAL,28.1800,18.4000,3,21.9333,8.2082,20,10.1918,4.6271,"2022,2024,2025"
loso,2023,3,repo,2,Josh Downs,WR,IND,9.7000,9.2333,3,21.9333,2.7036,70,6.5298,3.7333,"2022,2024,2025"
loso,2023,3,repo,3,Zach Charbonnet,RB,SEA,5.0000,3.7000,2,21.9333,2.3292,37,1.3708,1.4667,"2022,2024,2025"
loso,2023,3,naive,1,De'Von Achane,RB,MIA,49.3000,15.5000,3,21.9333,2.3292,37,13.1708,,"2022,2024,2025"
loso,2023,3,naive,2,Lamar Jackson,QB,BAL,28.1800,18.4000,3,21.9333,8.2082,20,10.1918,,"2022,2024,2025"
loso,2023,3,naive,3,Andy Dalton,QB,CAR,23.5400,0.0333,3,21.9333,8.2082,20,-8.1748,,"2022,2024,2025"
loso,2023,4,repo,1,Logan Thomas,TE,WAS,7.3000,10.3333,3,18.6800,3.1316,55,7.2018,6.7639,"2022,2024,2025"
loso,2023,4,repo,2,Justin Fields,QB,CHI,27.9000,12.6333,3,18.6800,6.7724,22,5.8609,6.7171,"2022,2024,2025"
loso,2023,4,repo,3,Sam Howell,QB,WAS,19.6000,17.7400,3,18.6800,6.7724,22,10.9676,6.7171,"2022,2024,2025"
loso,2023,4,naive,1,Anthony Richardson,QB,IND,29.6000,1.4733,3,18.6800,6.7724,22,-5.2991,,"2022,2024,2025"
loso,2023,4,naive,2,Justin Fields,QB,CHI,27.9000,12.6333,3,18.6800,6.7724,22,5.8609,,"2022,2024,2025"
loso,2023,4,naive,3,Sam Howell,QB,WAS,19.6000,17.7400,3,18.6800,6.7724,22,10.9676,,"2022,2024,2025"
loso,2023,5,repo,1,Cooper Kupp,WR,LA,15.8000,11.4333,3,20.7100,2.3046,65,9.1287,5.5337,"2022,2024,2025"
loso,2023,5,repo,2,Allen Robinson,WR,PIT,5.4000,0.6000,2,20.7100,2.3046,65,-1.7046,2.7188,"2022,2024,2025"
loso,2023,5,repo,3,Dallas Goedert,TE,PHI,25.7000,11.8333,3,20.7100,2.5509,43,9.2824,2.4582,"2022,2024,2025"
loso,2023,5,naive,1,Desmond Ridder,QB,ATL,26.1600,11.1067,3,20.7100,6.6614,17,4.4453,,"2022,2024,2025"
loso,2023,5,naive,2,Dallas Goedert,TE,PHI,25.7000,11.8333,3,20.7100,2.5509,43,9.2824,,"2022,2024,2025"
loso,2023,5,naive,3,Joe Burrow,QB,CIN,23.3800,20.7100,2,20.7100,6.6614,17,14.0486,,"2022,2024,2025"
loso,2023,6,repo,1,Cooper Kupp,WR,LA,24.3000,5.2667,3,28.2100,2.8479,72,2.4187,7.0201,"2022,2024,2025"
loso,2023,6,repo,2,D'Onta Foreman,RB,CHI,7.2000,14.6333,3,28.2100,2.3614,35,12.2719,4.9303,"2022,2024,2025"
loso,2023,6,repo,3,Craig Reynolds,RB,DET,5.3000,5.0500,2,28.2100,2.3614,35,2.6886,2.9170,"2022,2024,2025"
loso,2023,6,naive,1,Dak Prescott,QB,DAL,24.8800,28.2100,2,28.2100,9.0433,16,19.1667,,"2022,2024,2025"
loso,2023,6,naive,2,Cooper Kupp,WR,LA,24.3000,5.2667,3,28.2100,2.8479,72,2.4187,,"2022,2024,2025"
loso,2023,6,naive,3,Derek Carr,QB,NO,16.3200,17.4933,3,28.2100,9.0433,16,8.4500,,"2022,2024,2025"
loso,2023,7,repo,1,Darrynton Evans,RB,CHI,5.9000,5.0333,3,17.2667,1.9036,23,3.1297,2.4879,"2022,2024,2025"
loso,2023,7,repo,2,Derek Carr,QB,NO,17.4400,13.4800,3,17.2667,5.6761,12,7.8039,2.3601,"2022,2024,2025"
loso,2023,7,repo,3,Taysom Hill,TE,NO,16.8000,15.7933,3,17.2667,2.7605,39,13.0328,2.1224,"2022,2024,2025"
loso,2023,7,naive,1,Tyrod Taylor,QB,NYG,21.6600,1.2067,3,17.2667,5.6761,12,-4.4694,,"2022,2024,2025"
loso,2023,7,naive,2,Mac Jones,QB,NE,19.9800,10.2133,3,17.2667,5.6761,12,4.5372,,"2022,2024,2025"
loso,2023,7,naive,3,Derek Carr,QB,NO,17.4400,13.4800,3,17.2667,5.6761,12,7.8039,,"2022,2024,2025"
loso,2023,8,repo,1,Joe Burrow,QB,CIN,27.6200,16.9800,3,27.4600,7.2441,21,9.7359,6.7242,"2022,2024,2025"
loso,2023,8,repo,2,Zach Charbonnet,RB,SEA,7.4000,6.6333,3,27.4600,2.2462,40,4.3871,2.8329,"2022,2024,2025"
loso,2023,8,repo,3,Jonathan Mingo,WR,CAR,8.2000,1.8667,3,27.4600,3.0669,79,-1.2002,2.2333,"2022,2024,2025"
loso,2023,8,naive,1,Dak Prescott,QB,DAL,28.0600,27.4600,3,27.4600,7.2441,21,20.2159,,"2022,2024,2025"
loso,2023,8,naive,2,Joe Burrow,QB,CIN,27.6200,16.9800,3,27.4600,7.2441,21,9.7359,,"2022,2024,2025"
loso,2023,8,naive,3,Will Levis,QB,TEN,26.6200,9.0533,3,27.4600,7.2441,21,1.8092,,"2022,2024,2025"
loso,2023,9,repo,1,Royce Freeman,RB,LA,3.2000,10.5000,2,15.4400,1.7644,30,8.7356,4.5333,"2022,2024,2025"
loso,2023,9,repo,2,Diontae Johnson,WR,PIT,18.5000,3.9333,3,15.4400,2.2164,70,1.7169,3.5298,"2022,2024,2025"
loso,2023,9,repo,3,Will Levis,QB,TEN,8.6800,8.5267,3,15.4400,4.8106,12,3.7161,3.1592,"2022,2024,2025"
loso,2023,9,naive,1,Noah Brown,WR,HOU,24.3000,6.9000,3,15.4400,2.2164,70,4.6836,,"2022,2024,2025"
loso,2023,9,naive,2,Keaton Mitchell,RB,BAL,19.9000,9.2000,3,15.4400,1.7644,30,7.4356,,"2022,2024,2025"
loso,2023,9,naive,3,Deshaun Watson,QB,CLE,18.9600,5.4067,3,15.4400,4.8106,12,0.5961,,"2022,2024,2025"
loso,2023,10,repo,1,Deshaun Watson,QB,CLE,16.2200,0.0000,3,17.9667,4.3493,18,-4.3493,3.9334,"2022,2024,2025"
loso,2023,10,repo,2,Jonathan Mingo,WR,CAR,3.5000,6.3333,3,17.9667,1.9181,58,4.4152,2.8837,"2022,2024,2025"
loso,2023,10,repo,3,Chase Edmonds,RB,TB,1.2000,1.6333,3,17.9667,1.6151,31,0.0183,1.3500,"2022,2024,2025"
loso,2023,10,naive,1,Kyler Murray,QB,ARI,17.2600,17.9667,3,17.9667,4.3493,18,13.6174,,"2022,2024,2025"
loso,2023,10,naive,2,Deshaun Watson,QB,CLE,16.2200,0.0000,3,17.9667,4.3493,18,-4.3493,,"2022,2024,2025"
loso,2023,10,naive,3,Tyler Conklin,TE,NYJ,14.0000,5.8667,3,17.9667,2.6807,44,3.1860,,"2022,2024,2025"
loso,2023,11,repo,1,Royce Freeman,RB,LA,7.3000,4.8667,3,23.3267,1.3346,27,3.5321,3.3000,"2022,2024,2025"
loso,2023,11,repo,2,Will Levis,QB,TEN,12.5200,11.7133,3,23.3267,9.0500,16,2.6633,1.7870,"2022,2024,2025"
loso,2023,11,repo,3,Michael Mayer,TE,LV,8.6000,3.5500,2,23.3267,2.6966,39,0.8534,1.5167,"2022,2024,2025"
loso,2023,11,naive,1,Tommy DeVito,QB,NYG,22.5400,13.8300,2,23.3267,9.0500,16,4.7800,,"2022,2024,2025"
loso,2023,11,naive,2,Kyler Murray,QB,ARI,21.6600,16.1200,2,23.3267,9.0500,16,7.0700,,"2022,2024,2025"
loso,2023,11,naive,3,Justin Fields,QB,CHI,21.1600,17.6500,2,23.3267,9.0500,16,8.6000,,"2022,2024,2025"
loso,2023,12,repo,1,Jonathan Mingo,WR,CAR,8.0000,6.1000,3,22.9400,2.3248,86,3.7752,2.2833,"2022,2024,2025"
loso,2023,12,repo,2,Alec Pierce,WR,IND,4.7000,7.5000,3,22.9400,2.3248,86,5.1752,1.5333,"2022,2024,2025"
loso,2023,12,repo,3,Keaton Mitchell,RB,BAL,9.9000,8.2500,2,22.9400,3.5446,31,4.7054,1.4435,"2022,2024,2025"
loso,2023,12,naive,1,Matthew Stafford,QB,LA,23.3600,21.7133,3,22.9400,8.3815,18,13.3319,,"2022,2024,2025"
loso,2023,12,naive,2,Pat Freiermuth,TE,PIT,21.0000,5.7667,3,22.9400,3.7177,47,2.0489,,"2022,2024,2025"
loso,2023,12,naive,3,Kyler Murray,QB,ARI,20.4400,12.5700,2,22.9400,8.3815,18,4.1885,,"2022,2024,2025"
loso,2023,13,repo,1,Will Levis,QB,TEN,11.4600,10.3467,3,20.6733,7.9540,15,2.3927,3.6200,"2022,2024,2025"
loso,2023,13,repo,2,Bryce Young,QB,CAR,7.1200,12.4133,3,20.6733,7.9540,15,4.4593,3.2014,"2022,2024,2025"
loso,2023,13,repo,3,Zay Jones,WR,JAX,10.3000,4.6000,3,20.6733,2.6848,47,1.9152,3.1168,"2022,2024,2025"
loso,2023,13,naive,1,Jake Browning,QB,CIN,26.1600,18.6867,3,20.6733,7.9540,15,10.7327,,"2022,2024,2025"
loso,2023,13,naive,2,Joe Flacco,QB,CLE,16.1600,20.6733,3,20.6733,7.9540,15,12.7193,,"2022,2024,2025"
loso,2023,13,naive,3,Harrison Bryant,TE,CLE,15.9000,0.5333,3,20.6733,2.5926,43,-2.0593,,"2022,2024,2025"
loso,2023,14,repo,1,Bryce Young,QB,CAR,7.4800,10.8133,3,21.4467,7.8706,17,2.9427,2.3312,"2022,2024,2025"
loso,2023,14,repo,2,JuJu Smith-Schuster,WR,NE,11.0000,0.0000,3,21.4467,2.1958,72,-2.1958,2.2333,"2022,2024,2025"
loso,2023,14,repo,3,Jamaal Williams,RB,NO,4.3000,4.6667,3,21.4467,2.7291,35,1.9375,1.7968,"2022,2024,2025"
loso,2023,14,naive,1,Desmond Ridder,QB,ATL,25.3800,2.1867,3,21.4467,7.8706,17,-5.6839,,"2022,2024,2025"
loso,2023,14,naive,2,Jake Browning,QB,CIN,23.7000,17.8133,3,21.4467,7.8706,17,9.9427,,"2022,2024,2025"
loso,2023,14,naive,3,Bailey Zappe,QB,NE,20.9000,12.6333,3,21.4467,7.8706,17,4.7627,,"2022,2024,2025"
loso,2023,15,repo,1,Bryce Young,QB,CAR,7.5800,9.6733,3,20.6200,7.4409,23,2.2325,6.2377,"2022,2024,2025"
loso,2023,15,repo,2,Tommy DeVito,QB,NYG,10.6800,1.0867,3,20.6200,7.4409,23,-6.3542,5.6915,"2022,2024,2025"
loso,2023,15,repo,3,Ty Chandler,RB,MIN,23.2000,8.5000,3,20.6200,2.1294,42,6.3706,4.4000,"2022,2024,2025"
loso,2023,15,naive,1,Aidan O'Connell,QB,LV,25.9200,13.4000,3,20.6200,7.4409,23,5.9591,,"2022,2024,2025"
loso,2023,15,naive,2,Ty Chandler,RB,MIN,23.2000,8.5000,3,20.6200,2.1294,42,6.3706,,"2022,2024,2025"
loso,2023,15,naive,3,Josh Palmer,WR,LAC,19.3000,5.0667,3,20.6200,2.6559,82,2.4107,,"2022,2024,2025"
loso,2023,16,repo,1,Zamir White,RB,LV,14.5000,12.8500,2,20.7300,2.4486,37,10.4014,4.8449,"2022,2024,2025"
loso,2023,16,repo,2,Khalil Herbert,RB,CHI,18.6000,12.5000,2,20.7300,2.4486,37,10.0514,4.2667,"2022,2024,2025"
loso,2023,16,repo,3,Jonathan Mingo,WR,CAR,1.4000,0.5000,2,20.7300,2.5028,83,-2.0028,2.8544,"2022,2024,2025"
loso,2023,16,naive,1,Joe Flacco,QB,CLE,24.8200,11.3300,2,20.7300,9.1063,19,2.2237,,"2022,2024,2025"
loso,2023,16,naive,2,Kyler Murray,QB,ARI,20.4000,20.7300,2,20.7300,9.1063,19,11.6237,,"2022,2024,2025"
loso,2023,16,naive,3,Mason Rudolph,QB,PIT,20.0000,9.7200,2,20.7300,9.1063,19,0.6137,,"2022,2024,2025"
loso,2023,17,repo,1,Zamir White,RB,LV,13.1000,12.6000,1,20.8000,2.0868,38,10.5132,4.1545,"2022,2024,2025"
loso,2023,17,repo,2,Jamaal Williams,RB,NO,9.1000,10.9000,1,20.8000,2.0868,38,8.8132,3.8167,"2022,2024,2025"
loso,2023,17,repo,3,Trevor Siemian,QB,NYJ,13.7400,2.9000,1,20.8000,8.0236,22,-5.1236,1.4413,"2022,2024,2025"
loso,2023,17,naive,1,Kyler Murray,QB,ARI,23.6800,17.7800,1,20.8000,8.0236,22,9.7564,,"2022,2024,2025"
loso,2023,17,naive,2,Juwan Johnson,TE,NO,23.0000,7.0000,1,20.8000,2.8894,47,4.1106,,"2022,2024,2025"
loso,2023,17,naive,3,Joe Flacco,QB,CLE,22.6600,0.0000,1,20.8000,8.0236,22,-8.0236,,"2022,2024,2025"
loso,2024,2,repo,1,Cade Otton,TE,TB,-0.4000,9.4333,3,25.1400,2.8093,52,6.6240,11.0360,"2022,2023,2025"
loso,2024,2,repo,2,Chuba Hubbard,RB,CAR,9.6000,20.3333,3,25.1400,3.2865,42,17.0468,7.8902,"2022,2023,2025"
loso,2024,2,repo,3,Javonte Williams,RB,DEN,9.0000,8.9000,3,25.1400,3.2865,42,5.6135,5.3333,"2022,2023,2025"
